ProfileM	Shape_Leng	ORIG_FID	POINT_X	POINT_Z	POINT_Y
902.2693	405.1595054	102	844857.43	1367804.7	277.4
902.2693	405.1595054	102	844858.09	1367805.18	277.41
902.2693	405.1595054	102	844858.76	1367805.67	277.41
902.2693	405.1595054	102	844859.42	1367806.15	277.42
902.2693	405.1595054	102	844860.75	1367807.12	277.42
902.2693	405.1595054	102	844861.41	1367807.61	277.43
902.2693	405.1595054	102	844862.08	1367808.09	277.43
902.2693	405.1595054	102	844862.74	1367808.58	277.44
902.2693	405.1595054	102	844863.4	1367809.06	277.44
902.2693	405.1595054	102	844864.07	1367809.55	277.45
902.2693	405.1595054	102	844865.39	1367810.52	277.45
902.2693	405.1595054	102	844866.34	1367811.21	277.46
902.2693	405.1595054	102	844867	1367811.69	277.47
902.2693	405.1595054	102	844869.26	1367813.35	277.47
902.2693	405.1595054	102	844870.2	1367814.03	277.46
902.2693	405.1595054	102	844870.86	1367814.51	277.46
902.2693	405.1595054	102	844872.19	1367815.48	277.44
902.2693	405.1595054	102	844873.13	1367816.17	277.44
902.2693	405.1595054	102	844873.8	1367816.66	277.42
902.2693	405.1595054	102	844875.12	1367817.63	277.42
902.2693	405.1595054	102	844875.79	1367818.11	277.41
902.2693	405.1595054	102	844876.45	1367818.6	277.41
902.2693	405.1595054	102	844877	1367819	277.43
902.2693	405.1595054	102	844877.12	1367819.07	277.43
902.2693	405.1595054	102	844878.14	1367819.63	277.43
902.2693	405.1595054	102	844879.88	1367820.6	277.48
902.2693	405.1595054	102	844880.59	1367821	277.48
902.2693	405.1595054	102	844881.31	1367821.4	277.49
902.2693	405.1595054	102	844882.03	1367821.8	277.49
902.2693	405.1595054	102	844882.75	1367822.19	277.51
902.2693	405.1595054	102	844883.47	1367822.59	277.51
902.2693	405.1595054	102	844884.19	1367822.99	277.53
902.2693	405.1595054	102	844885.2	1367823.56	277.53
902.2693	405.1595054	102	844885.92	1367823.95	277.55
902.2693	405.1595054	102	844886.94	1367824.52	277.57
902.2693	405.1595054	102	844887.66	1367824.92	277.57
902.2693	405.1595054	102	844888.67	1367825.48	277.59
902.2693	405.1595054	102	844889.39	1367825.88	277.59
902.2693	405.1595054	102	844890.83	1367826.68	277.61
902.2693	405.1595054	102	844891.55	1367827.08	277.61
902.2693	405.1595054	102	844892.26	1367827.48	277.62
902.2693	405.1595054	102	844892.98	1367827.88	277.62
902.2693	405.1595054	102	844894	1367828.44	277.64
902.2693	405.1595054	102	844894.71	1367828.84	277.64
902.2693	405.1595054	102	844895.73	1367829.41	277.66
902.2693	405.1595054	102	844896.45	1367829.81	277.66
902.2693	405.1595054	102	844897.17	1367830.21	277.67
902.2693	405.1595054	102	844897.89	1367830.61	277.67
902.2693	405.1595054	102	844898.61	1367831	277.68
902.2693	405.1595054	102	844900.05	1367831.8	277.68
902.2693	405.1595054	102	844904	1367834	277.6
902.2693	405.1595054	102	844905.54	1367835.83	277.56
902.2693	405.1595054	102	844906.6	1367837.08	277.52
902.2693	405.1595054	102	844907.35	1367837.97	277.5
902.2693	405.1595054	102	844907.88	1367838.6	277.49
902.2693	405.1595054	102	844908.94	1367839.86	277.49
902.2693	405.1595054	102	844909.47	1367840.49	277.48
902.2693	405.1595054	102	844911.59	1367843	277.48
902.2693	405.1595054	102	844912.12	1367843.63	277.47
902.2693	405.1595054	102	844912.87	1367844.51	277.47
902.2693	405.1595054	102	844915.43	1367847.55	277.4
902.2693	405.1595054	102	844915.96	1367848.18	277.37
902.2693	405.1595054	102	844916.71	1367849.06	277.34
902.2693	405.1595054	102	844917.46	1367849.96	277.29
902.2693	405.1595054	102	844918.21	1367850.84	277.27
902.2693	405.1595054	102	844920.86	1367853.98	277.17
902.2693	405.1595054	102	844921.39	1367854.61	277.16
902.2693	405.1595054	102	844921.92	1367855.24	277.13
902.2693	405.1595054	102	844922.45	1367855.87	277.12
902.2693	405.1595054	102	844922.98	1367856.5	277.09
902.2693	405.1595054	102	844924.48	1367858.27	277.01
902.2693	405.1595054	102	844927.13	1367861.41	276.91
902.2693	405.1595054	102	844927.66	1367862.04	276.9
902.2693	405.1595054	102	844928.19	1367862.67	276.87
902.2693	405.1595054	102	844928.94	1367863.56	276.82
902.2693	405.1595054	102	844930.44	1367865.34	276.74
902.2693	405.1595054	102	844930.97	1367865.96	276.73
902.2693	405.1595054	102	844931	1367866	276.73
902.2693	405.1595054	102	844931.51	1367866.58	276.69
902.2693	405.1595054	102	844932.05	1367867.2	276.68
902.2693	405.1595054	102	844932.59	1367867.82	276.64
902.2693	405.1595054	102	844933.13	1367868.44	276.62
902.2693	405.1595054	102	844933.67	1367869.06	276.61
902.2693	405.1595054	102	844934.21	1367869.68	276.58
902.2693	405.1595054	102	844936.37	1367872.16	276.48
902.2693	405.1595054	102	844937.99	1367874.02	276.42
902.2693	405.1595054	102	844938.53	1367874.64	276.41
902.2693	405.1595054	102	844939.61	1367875.88	276.41
902.2693	405.1595054	102	844940.15	1367876.5	276.45
902.2693	405.1595054	102	844940.69	1367877.12	276.47
902.2693	405.1595054	102	844941.23	1367877.74	276.53
902.2693	405.1595054	102	844941.77	1367878.36	276.57
902.2693	405.1595054	102	844942.31	1367878.98	276.63
902.2693	405.1595054	102	844943.83	1367880.73	276.83
902.2693	405.1595054	102	844944.6	1367881.62	276.88
902.2693	405.1595054	102	844945.68	1367882.85	276.94
902.2693	405.1595054	102	844948.38	1367885.95	277.01
902.2693	405.1595054	102	844949.46	1367887.19	277.05
902.2693	405.1595054	102	844950	1367887.81	277.06
902.2693	405.1595054	102	844950.54	1367888.43	277.1
902.2693	405.1595054	102	844951.08	1367889.05	277.12
902.2693	405.1595054	102	844951.62	1367889.67	277.18
902.2693	405.1595054	102	844952.16	1367890.29	277.22
902.2693	405.1595054	102	844952.7	1367890.91	277.31
902.2693	405.1595054	102	844953.78	1367892.15	277.41
902.2693	405.1595054	102	844954.32	1367892.77	277.52
902.2693	405.1595054	102	844955.4	1367894.01	277.67
902.2693	405.1595054	102	844956.48	1367895.25	277.78
902.2693	405.1595054	102	844957.24	1367896.13	277.86
902.2693	405.1595054	102	844958	1367897	277.89
871.3139	343.6219214	103	844603	1367736	277.45
871.3139	343.6219214	103	844603.85	1367736	277.58
871.3139	343.6219214	103	844605.55	1367736	277.86
871.3139	343.6219214	103	844606.4	1367736	277.98
871.3139	343.6219214	103	844607.25	1367736	278.07
871.3139	343.6219214	103	844608.1	1367736	278.13
871.3139	343.6219214	103	844608.95	1367736	278.15
871.3139	343.6219214	103	844611.5	1367736	278.19
871.3139	343.6219214	103	844612.35	1367736	278.21
871.3139	343.6219214	103	844613.21	1367736	278.27
871.3139	343.6219214	103	844614.06	1367736	278.34
871.3139	343.6219214	103	844614.91	1367736	278.44
871.3139	343.6219214	103	844615.76	1367736	278.53
871.3139	343.6219214	103	844616.61	1367736	278.61
871.3139	343.6219214	103	844617.46	1367736	278.67
871.3139	343.6219214	103	844618.31	1367736	278.69
871.3139	343.6219214	103	844619.16	1367736	278.69
871.3139	343.6219214	103	844620.01	1367736	278.63
871.3139	343.6219214	103	844620.86	1367736	278.55
871.3139	343.6219214	103	844621.71	1367736	278.45
871.3139	343.6219214	103	844623.41	1367736	278.23
871.3139	343.6219214	103	844624.26	1367736	278.08
871.3139	343.6219214	103	844625.46	1367736	278.04
871.3139	343.6219214	103	844626.31	1367736	278
871.3139	343.6219214	103	844627.52	1367736	277.94
871.3139	343.6219214	103	844628	1367736	277.92
871.3139	343.6219214	103	844629.79	1367737.04	277.86
871.3139	343.6219214	103	844630.52	1367737.47	277.84
871.3139	343.6219214	103	844631.26	1367737.9	277.79
871.3139	343.6219214	103	844631.99	1367738.33	277.76
871.3139	343.6219214	103	844633.03	1367738.93	277.75
871.3139	343.6219214	103	844634.5	1367739.79	277.77
871.3139	343.6219214	103	844635.23	1367740.22	277.77
871.3139	343.6219214	103	844635.97	1367740.65	277.78
871.3139	343.6219214	103	844637.43	1367741.5	277.72
871.3139	343.6219214	103	844638.17	1367741.93	277.7
871.3139	343.6219214	103	844640	1367743	277.58
871.3139	343.6219214	103	844640.39	1367743.19	277.55
871.3139	343.6219214	103	844641.15	1367743.57	277.49
871.3139	343.6219214	103	844641.91	1367743.95	277.24
871.3139	343.6219214	103	844642.67	1367744.33	277.14
871.3139	343.6219214	103	844644.19	1367745.09	276.9
871.3139	343.6219214	103	844644.95	1367745.48	276.85
871.3139	343.6219214	103	844645.71	1367745.86	276.83
871.3139	343.6219214	103	844646.47	1367746.24	276.97
871.3139	343.6219214	103	844647.23	1367746.62	277.07
871.3139	343.6219214	103	844647.99	1367747	277.13
871.3139	343.6219214	103	844648.75	1367747.38	277.15
871.3139	343.6219214	103	844649.51	1367747.76	276.88
871.3139	343.6219214	103	844650.27	1367748.14	276.57
871.3139	343.6219214	103	844651.04	1367748.52	275.72
871.3139	343.6219214	103	844651.8	1367748.9	275.7
871.3139	343.6219214	103	844652	1367749	275.7
871.3139	343.6219214	103	844652.95	1367749.25	275.7
871.3139	343.6219214	103	844653.77	1367749.47	275.69
871.3139	343.6219214	103	844654.59	1367749.69	275.69
871.3139	343.6219214	103	844655.41	1367749.91	275.65
871.3139	343.6219214	103	844656.57	1367750.22	275.61
871.3139	343.6219214	103	844657.39	1367750.44	275.56
871.3139	343.6219214	103	844658.21	1367750.66	275.45
871.3139	343.6219214	103	844659.86	1367751.1	275.37
871.3139	343.6219214	103	844662.32	1367751.75	275.07
871.3139	343.6219214	103	844663.97	1367752.19	274.95
871.3139	343.6219214	103	844664.79	1367752.41	274.84
871.3139	343.6219214	103	844665.61	1367752.63	274.68
871.3139	343.6219214	103	844666.78	1367752.94	274.64
871.3139	343.6219214	103	844667	1367753	274.63
871.3139	343.6219214	103	844669.44	1367755.03	274.52
871.3139	343.6219214	103	844670.09	1367755.57	274.48
871.3139	343.6219214	103	844671.01	1367756.34	274.42
871.3139	343.6219214	103	844671.93	1367757.11	274.37
871.3139	343.6219214	103	844672.86	1367757.88	274.34
871.3139	343.6219214	103	844673.51	1367758.43	274.33
871.3139	343.6219214	103	844674.17	1367758.97	274.31
871.3139	343.6219214	103	844674.82	1367759.52	274.3
871.3139	343.6219214	103	844675.47	1367760.06	274.3
871.3139	343.6219214	103	844676.13	1367760.6	274.28
871.3139	343.6219214	103	844677.05	1367761.37	274.26
871.3139	343.6219214	103	844677.97	1367762.15	274.02
871.3139	343.6219214	103	844678.63	1367762.69	273.67
871.3139	343.6219214	103	844679	1367763	273.53
871.3139	343.6219214	103	844679.68	1367763.21	273.32
871.3139	343.6219214	103	844681.31	1367763.71	272.62
871.3139	343.6219214	103	844682.12	1367763.96	272.46
871.3139	343.6219214	103	844682.93	1367764.21	272.29
871.3139	343.6219214	103	844683.75	1367764.46	271.95
871.3139	343.6219214	103	844684.56	1367764.71	271.46
871.3139	343.6219214	103	844685.37	1367764.96	271.29
871.3139	343.6219214	103	844687	1367765.46	270.81
871.3139	343.6219214	103	844688.62	1367765.96	270.21
871.3139	343.6219214	103	844689.77	1367766.31	269.92
871.3139	343.6219214	103	844690.58	1367766.56	269.71
871.3139	343.6219214	103	844692	1367767	269.81
871.3139	343.6219214	103	844693.07	1367767	269.89
871.3139	343.6219214	103	844696.47	1367767	270.09
871.3139	343.6219214	103	844699.02	1367767	270.21
871.3139	343.6219214	103	844699.87	1367767	270.26
871.3139	343.6219214	103	844700.72	1367767	270.33
871.3139	343.6219214	103	844701.57	1367767	270.42
871.3139	343.6219214	103	844704.12	1367767	270.72
871.3139	343.6219214	103	844704.97	1367767	270.83
871.3139	343.6219214	103	844705.83	1367767	270.93
871.3139	343.6219214	103	844707.53	1367767	271.15
871.3139	343.6219214	103	844708.38	1367767	271.29
871.3139	343.6219214	103	844709.23	1367767	271.29
871.3139	343.6219214	103	844710.43	1367767	271.28
871.3139	343.6219214	103	844713	1367767	271.28
871.3139	343.6219214	103	844714.13	1367767.36	271.28
871.3139	343.6219214	103	844714.94	1367767.61	271.29
871.3139	343.6219214	103	844715.75	1367767.87	271.29
871.3139	343.6219214	103	844716.56	1367768.13	271.3
871.3139	343.6219214	103	844717.37	1367768.38	271.3
871.3139	343.6219214	103	844718.18	1367768.64	271.35
871.3139	343.6219214	103	844720.62	1367769.41	271.43
871.3139	343.6219214	103	844721.43	1367769.66	271.47
871.3139	343.6219214	103	844722.24	1367769.92	271.49
871.3139	343.6219214	103	844723.05	1367770.17	271.52
871.3139	343.6219214	103	844724.67	1367770.69	271.6
871.3139	343.6219214	103	844725.48	1367770.94	271.65
871.3139	343.6219214	103	844726.64	1367771.31	271.7
871.3139	343.6219214	103	844727.45	1367771.56	271.76
871.3139	343.6219214	103	844728.26	1367771.82	271.76
871.3139	343.6219214	103	844731.5	1367772.84	271.81
871.3139	343.6219214	103	844732	1367773	271.82
871.3139	343.6219214	103	844732.32	1367773.08	271.83
871.3139	343.6219214	103	844733.97	1367773.47	271.85
871.3139	343.6219214	103	844736.45	1367774.07	271.94
871.3139	343.6219214	103	844737.28	1367774.27	271.98
871.3139	343.6219214	103	844739.27	1367774.75	272.05
871.3139	343.6219214	103	844740.1	1367774.94	272.05
871.3139	343.6219214	103	844740.93	1367775.14	272.04
871.3139	343.6219214	103	844742.93	1367775.62	272.04
871.3139	343.6219214	103	844743.75	1367775.82	272.05
871.3139	343.6219214	103	844744.58	1367776.02	272.05
871.3139	343.6219214	103	844745.75	1367776.3	272.07
871.3139	343.6219214	103	844746.57	1367776.5	272.07
871.3139	343.6219214	103	844747.4	1367776.7	272.08
871.3139	343.6219214	103	844748.23	1367776.89	272.08
871.3139	343.6219214	103	844749.06	1367777.09	272.09
871.3139	343.6219214	103	844749.88	1367777.29	272.09
871.3139	343.6219214	103	844750.71	1367777.49	272.1
871.3139	343.6219214	103	844752.36	1367777.89	272.1
871.3139	343.6219214	103	844753.53	1367778.17	272.08
871.3139	343.6219214	103	844754.36	1367778.37	272.08
871.3139	343.6219214	103	844755.18	1367778.56	272.07
871.3139	343.6219214	103	844756.36	1367778.85	272.05
871.3139	343.6219214	103	844757	1367779	272.03
871.3139	343.6219214	103	844757.18	1367779.06	272.03
871.3139	343.6219214	103	844759.61	1367779.84	271.96
871.3139	343.6219214	103	844761.23	1367780.36	271.88
871.3139	343.6219214	103	844762.04	1367780.62	271.86
871.3139	343.6219214	103	844763.66	1367781.15	271.83
871.3139	343.6219214	103	844766.89	1367782.19	271.95
871.3139	343.6219214	103	844767.7	1367782.45	272.01
871.3139	343.6219214	103	844769.32	1367782.97	272.07
871.3139	343.6219214	103	844770.13	1367783.24	272.16
871.3139	343.6219214	103	844770.94	1367783.5	272.31
871.3139	343.6219214	103	844772.56	1367784.02	272.49
871.3139	343.6219214	103	844774.18	1367784.54	272.89
871.3139	343.6219214	103	844774.99	1367784.8	273.08
871.3139	343.6219214	103	844775.8	1367785.06	273.18
871.3139	343.6219214	103	844777.41	1367785.59	273.56
871.3139	343.6219214	103	844778.22	1367785.85	273.74
871.3139	343.6219214	103	844779.37	1367786.21	273.92
871.3139	343.6219214	103	844780.98	1367786.74	274.28
871.3139	343.6219214	103	844782.13	1367787.11	274.46
871.3139	343.6219214	103	844782.94	1367787.37	274.75
871.3139	343.6219214	103	844783.75	1367787.63	274.85
871.3139	343.6219214	103	844784.56	1367787.89	274.96
871.3139	343.6219214	103	844786.18	1367788.41	275.38
871.3139	343.6219214	103	844787.8	1367788.94	275.58
871.3139	343.6219214	103	844788	1367789	275.61
871.3139	343.6219214	103	844788	1367789	275.61
871.3139	343.6219214	103	844788.6	1367789.23	275.8
871.3139	343.6219214	103	844789.39	1367789.53	276.02
871.3139	343.6219214	103	844790.51	1367789.97	276.35
871.3139	343.6219214	103	844791.3	1367790.27	276.56
871.3139	343.6219214	103	844792.1	1367790.58	276.68
871.3139	343.6219214	103	844792.89	1367790.88	276.79
871.3139	343.6219214	103	844793.68	1367791.19	277.03
871.3139	343.6219214	103	844794.48	1367791.49	277.28
871.3139	343.6219214	103	844796.07	1367792.1	277.52
871.3139	343.6219214	103	844796.86	1367792.41	277.62
871.3139	343.6219214	103	844797.99	1367792.84	277.57
871.3139	343.6219214	103	844799.11	1367793.27	277.55
871.3139	343.6219214	103	844801	1367794	277.53
871.3139	343.6219214	103	844801.38	1367794.36	277.52
871.3139	343.6219214	103	844802	1367794.94	277.52
871.3139	343.6219214	103	844803.87	1367796.68	277.49
871.3139	343.6219214	103	844805.11	1367797.84	277.49
871.3139	343.6219214	103	844805.73	1367798.42	277.5
871.3139	343.6219214	103	844806.36	1367799	277.5
871.3139	343.6219214	103	844806.98	1367799.58	277.52
871.3139	343.6219214	103	844807.6	1367800.16	277.52
871.3139	343.6219214	103	844808.22	1367800.74	277.54
871.3139	343.6219214	103	844810.09	1367802.48	277.58
871.3139	343.6219214	103	844810.71	1367803.06	277.58
871.3139	343.6219214	103	844811.33	1367803.64	277.6
871.3139	343.6219214	103	844813.97	1367806.1	277.66
871.3139	343.6219214	103	844816	1367808	277.66
871.3139	343.6219214	103	844816.12	1367808.03	277.66
871.3139	343.6219214	103	844816.94	1367808.27	277.67
871.3139	343.6219214	103	844820.21	1367809.2	277.67
871.3139	343.6219214	103	844821.03	1367809.44	277.68
871.3139	343.6219214	103	844822.66	1367809.9	277.68
871.3139	343.6219214	103	844825.12	1367810.6	277.62
871.3139	343.6219214	103	844825.93	1367810.84	277.62
871.3139	343.6219214	103	844827.57	1367811.31	277.59
871.3139	343.6219214	103	844828.39	1367811.54	277.59
871.3139	343.6219214	103	844830.36	1367812.1	277.54
871.3139	343.6219214	103	844833.15	1367812.9	277.49
871.3139	343.6219214	103	844833.96	1367813.13	277.46
871.3139	343.6219214	103	844834.78	1367813.37	277.44
871.3139	343.6219214	103	844836.42	1367813.83	277.41
871.3139	343.6219214	103	844838.05	1367814.3	277.37
871.3139	343.6219214	103	844838.87	1367814.53	277.36
871.3139	343.6219214	103	844839.69	1367814.77	277.36
871.3139	343.6219214	103	844840.5	1367815	277.34
871.3139	343.6219214	103	844842.96	1367815.7	277.31
871.3139	343.6219214	103	844843.78	1367815.94	277.31
871.3139	343.6219214	103	844844.59	1367816.17	277.3
871.3139	343.6219214	103	844848.21	1367817.2	277.3
871.3139	343.6219214	103	844849.03	1367817.44	277.31
871.3139	343.6219214	103	844850.18	1367817.77	277.31
871.3139	343.6219214	103	844851	1367818	277.33
871.3139	343.6219214	103	844851	1367818	277.33
871.3139	343.6219214	103	844851.81	1367818.26	277.33
871.3139	343.6219214	103	844852.95	1367818.63	277.34
871.3139	343.6219214	103	844853.76	1367818.89	277.36
871.3139	343.6219214	103	844854.57	1367819.15	277.36
871.3139	343.6219214	103	844856.19	1367819.67	277.38
871.3139	343.6219214	103	844857	1367819.94	277.38
871.3139	343.6219214	103	844857.81	1367820.2	277.4
871.3139	343.6219214	103	844858.62	1367820.46	277.4
871.3139	343.6219214	103	844859.43	1367820.72	277.41
871.3139	343.6219214	103	844860.24	1367820.98	277.41
871.3139	343.6219214	103	844861.05	1367821.24	277.43
871.3139	343.6219214	103	844863.48	1367822.02	277.43
871.3139	343.6219214	103	844864.29	1367822.29	277.44
871.3139	343.6219214	103	844875.95	1367826.05	277.44
871.3139	343.6219214	103	844876.76	1367826.31	277.45
871.3139	343.6219214	103	844877.57	1367826.57	277.45
871.3139	343.6219214	103	844878.72	1367826.94	277.46
871.3139	343.6219214	103	844879.53	1367827.2	277.46
871.3139	343.6219214	103	844881.14	1367827.72	277.48
871.3139	343.6219214	103	844881.95	1367827.99	277.48
871.3139	343.6219214	103	844882	1367828	277.48
871.3139	343.6219214	103	844882.76	1367828.27	277.5
871.3139	343.6219214	103	844883.56	1367828.56	277.5
871.3139	343.6219214	103	844884.36	1367828.84	277.51
871.3139	343.6219214	103	844885.16	1367829.13	277.51
871.3139	343.6219214	103	844885.96	1367829.41	277.53
871.3139	343.6219214	103	844886.76	1367829.7	277.53
871.3139	343.6219214	103	844889.16	1367830.56	277.56
871.3139	343.6219214	103	844890.29	1367830.96	277.57
871.3139	343.6219214	103	844891.09	1367831.25	277.59
871.3139	343.6219214	103	844891.89	1367831.53	277.59
871.3139	343.6219214	103	844893.02	1367831.94	277.61
871.3139	343.6219214	103	844893.82	1367832.22	277.61
871.3139	343.6219214	103	844894.96	1367832.63	277.63
871.3139	343.6219214	103	844896	1367833	277.63
871.3139	343.6219214	103	844896.06	1367833.07	277.63
871.3139	343.6219214	103	844896.62	1367833.71	277.64
871.3139	343.6219214	103	844899.98	1367837.55	277.64
871.3139	343.6219214	103	844901.1	1367838.83	277.62
871.3139	343.6219214	103	844901.66	1367839.47	277.62
871.3139	343.6219214	103	844902.22	1367840.11	277.6
871.3139	343.6219214	103	844902.78	1367840.75	277.6
871.3139	343.6219214	103	844903.34	1367841.39	277.58
871.3139	343.6219214	103	844903.9	1367842.03	277.58
871.3139	343.6219214	103	844904.46	1367842.67	277.56
871.3139	343.6219214	103	844905.02	1367843.31	277.56
871.3139	343.6219214	103	844905.58	1367843.95	277.55
871.3139	343.6219214	103	844906.14	1367844.59	277.55
871.3139	343.6219214	103	844906.7	1367845.23	277.53
871.3139	343.6219214	103	844907.26	1367845.87	277.53
871.3139	343.6219214	103	844908.38	1367847.15	277.51
871.3139	343.6219214	103	844909.97	1367848.96	277.47
871.3139	343.6219214	103	844910	1367849	277.47
871.3139	343.6219214	103	844910.74	1367849.89	277.47
871.3139	343.6219214	103	844911.83	1367851.2	277.44
871.3139	343.6219214	103	844912.38	1367851.85	277.43
871.3139	343.6219214	103	844912.92	1367852.5	277.43
871.3139	343.6219214	103	844913.46	1367853.16	277.4
871.3139	343.6219214	103	844914.23	1367854.08	277.37
871.3139	343.6219214	103	844915	1367855	277.35
836.5858	403.6055228	104	844591	1367770	277.82
836.5858	403.6055228	104	844591.87	1367770.06	277.87
836.5858	403.6055228	104	844593.61	1367770.18	277.93
836.5858	403.6055228	104	844594.48	1367770.24	277.97
836.5858	403.6055228	104	844595.35	1367770.3	278
836.5858	403.6055228	104	844596.22	1367770.36	278.04
836.5858	403.6055228	104	844597.09	1367770.42	278.05
836.5858	403.6055228	104	844597.96	1367770.48	278.07
836.5858	403.6055228	104	844598.83	1367770.54	278.08
836.5858	403.6055228	104	844602.31	1367770.78	278.08
836.5858	403.6055228	104	844603.18	1367770.84	278.09
836.5858	403.6055228	104	844606.66	1367771.08	278.09
836.5858	403.6055228	104	844608.39	1367771.2	278.03
836.5858	403.6055228	104	844610.13	1367771.32	277.99
836.5858	403.6055228	104	844611.87	1367771.44	277.97
836.5858	403.6055228	104	844612.74	1367771.5	277.94
836.5858	403.6055228	104	844614.48	1367771.62	277.89
836.5858	403.6055228	104	844615.35	1367771.68	277.85
836.5858	403.6055228	104	844616.22	1367771.74	277.78
836.5858	403.6055228	104	844617.09	1367771.8	277.69
836.5858	403.6055228	104	844617.96	1367771.86	277.56
836.5858	403.6055228	104	844618.83	1367771.92	277.52
836.5858	403.6055228	104	844620	1367772	277.5
836.5858	403.6055228	104	844620.57	1367772.06	277.49
836.5858	403.6055228	104	844621.44	1367772.14	277.49
836.5858	403.6055228	104	844622.3	1367772.23	277.47
836.5858	403.6055228	104	844624.04	1367772.4	277.44
836.5858	403.6055228	104	844624.91	1367772.49	277.42
836.5858	403.6055228	104	844625.77	1367772.58	277.39
836.5858	403.6055228	104	844626.64	1367772.66	277.38
836.5858	403.6055228	104	844627.51	1367772.75	277.4
836.5858	403.6055228	104	844628.38	1367772.84	277.45
836.5858	403.6055228	104	844629.24	1367772.92	277.49
836.5858	403.6055228	104	844630.98	1367773.1	277.55
836.5858	403.6055228	104	844632.71	1367773.27	277.57
836.5858	403.6055228	104	844633.58	1367773.36	277.57
836.5858	403.6055228	104	844634.45	1367773.44	277.54
836.5858	403.6055228	104	844635.32	1367773.53	277.48
836.5858	403.6055228	104	844636.18	1367773.62	277.23
836.5858	403.6055228	104	844637.05	1367773.71	276.93
836.5858	403.6055228	104	844637.92	1367773.79	276.61
836.5858	403.6055228	104	844639.65	1367773.97	275.99
836.5858	403.6055228	104	844640.52	1367774.05	275.57
836.5858	403.6055228	104	844641.39	1367774.14	275.34
836.5858	403.6055228	104	844642.26	1367774.23	275.1
836.5858	403.6055228	104	844643.12	1367774.31	274.67
836.5858	403.6055228	104	844643.99	1367774.4	274.37
836.5858	403.6055228	104	844644.86	1367774.49	274.24
836.5858	403.6055228	104	844645.73	1367774.57	274.16
836.5858	403.6055228	104	844646.59	1367774.66	273.95
836.5858	403.6055228	104	844647.46	1367774.75	273.81
836.5858	403.6055228	104	844648.33	1367774.83	273.68
836.5858	403.6055228	104	844650	1367775	273.16
836.5858	403.6055228	104	844650.06	1367775.02	273.14
836.5858	403.6055228	104	844650.88	1367775.33	273.01
836.5858	403.6055228	104	844651.69	1367775.63	272.93
836.5858	403.6055228	104	844652.51	1367775.94	272.75
836.5858	403.6055228	104	844653.33	1367776.25	272.63
836.5858	403.6055228	104	844654.48	1367776.68	272.5
836.5858	403.6055228	104	844656.11	1367777.29	272.24
836.5858	403.6055228	104	844657.27	1367777.73	272.07
836.5858	403.6055228	104	844658.08	1367778.03	271.79
836.5858	403.6055228	104	844659.72	1367778.64	271.61
836.5858	403.6055228	104	844660.53	1367778.95	271.43
836.5858	403.6055228	104	844661.35	1367779.26	271.35
836.5858	403.6055228	104	844663.8	1367780.17	271.19
836.5858	403.6055228	104	844665.43	1367780.79	270.95
836.5858	403.6055228	104	844666	1367781	270.9
836.5858	403.6055228	104	844666	1367781	270.9
836.5858	403.6055228	104	844666.26	1367781	270.82
836.5858	403.6055228	104	844667.14	1367781	270.7
836.5858	403.6055228	104	844668.88	1367781	270.48
836.5858	403.6055228	104	844669.75	1367781	270.39
836.5858	403.6055228	104	844670.62	1367781	270.29
836.5858	403.6055228	104	844671.5	1367781	270.2
836.5858	403.6055228	104	844673.24	1367781	270
836.5858	403.6055228	104	844674.98	1367781	269.78
836.5858	403.6055228	104	844675.85	1367781	269.66
836.5858	403.6055228	104	844676.73	1367781	269.58
836.5858	403.6055228	104	844677.6	1367781	269.66
836.5858	403.6055228	104	844678.47	1367781	269.69
836.5858	403.6055228	104	844680.21	1367781	269.81
836.5858	403.6055228	104	844681	1367781	269.88
836.5858	403.6055228	104	844681.08	1367781.02	269.89
836.5858	403.6055228	104	844681.93	1367781.22	269.99
836.5858	403.6055228	104	844682.78	1367781.42	270.11
836.5858	403.6055228	104	844683.97	1367781.71	270.23
836.5858	403.6055228	104	844684.82	1367781.91	270.35
836.5858	403.6055228	104	844685.67	1367782.11	270.48
836.5858	403.6055228	104	844686.52	1367782.31	270.6
836.5858	403.6055228	104	844687.72	1367782.6	270.76
836.5858	403.6055228	104	844688.57	1367782.8	270.81
836.5858	403.6055228	104	844690.27	1367783.21	270.89
836.5858	403.6055228	104	844691.46	1367783.49	270.93
836.5858	403.6055228	104	844692.31	1367783.69	270.97
836.5858	403.6055228	104	844693.16	1367783.9	271.02
836.5858	403.6055228	104	844694.01	1367784.1	271.06
836.5858	403.6055228	104	844695.7	1367784.5	271.12
836.5858	403.6055228	104	844696.55	1367784.7	271.16
836.5858	403.6055228	104	844697.4	1367784.9	271.24
836.5858	403.6055228	104	844698.25	1367785.11	271.28
836.5858	403.6055228	104	844699.45	1367785.39	271.32
836.5858	403.6055228	104	844700.3	1367785.6	271.36
836.5858	403.6055228	104	844701.15	1367785.8	271.41
836.5858	403.6055228	104	844702	1367786	271.44
836.5858	403.6055228	104	844703.16	1367786.4	271.48
836.5858	403.6055228	104	844703.98	1367786.68	271.52
836.5858	403.6055228	104	844705.63	1367787.25	271.56
836.5858	403.6055228	104	844706.46	1367787.54	271.57
836.5858	403.6055228	104	844709.75	1367788.67	271.57
836.5858	403.6055228	104	844711.4	1367789.24	271.55
